objectid,date,time,common_name,scientific_name,e_bird_group,count,repeat_observation,substrate,sex,breeding_activity,observation_notes,observers,latitude,longitude,starting_time,ending_time,starting_temp_f,starting_percent_cloud_cover,starting_cloud_height,starting_wind_speed,starting_wind_direction,starting_rain,ending_temp_f,ending_percent_cloud_cover,ending_cloud_height,ending_wind_speed,ending_wind_direction,ending_rain,weather_note,creation_date,creator,edit_date,editor,year
686,2020-03-24,2020-03-24T09:06:19Z,House Finch,NA,NA,6,No,NA,NA,NA,NA,"EAST: Lisa S, Conor M",34.40556493119142,-119.84431447566527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:06:19Z,ccber_user,2020-03-24T16:06:32Z,ccber_user,2020
812,2020-03-24,2020-03-24T09:09:09Z,Song Sparrow,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.41018731635251,-119.84915636630056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:09:09Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:09:09Z,clark@ccber.ucsb.edu_ucsb,2020
813,2020-03-24,2020-03-24T09:09:38Z,Hooded Oriole,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.409565570644844,-119.8487484916357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:09:38Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:09:38Z,clark@ccber.ucsb.edu_ucsb,2020
687,2020-03-24,2020-03-24T09:10:50Z,Semipalmated Plover,NA,NA,2,No,NA,NA,NA,NA,"EAST: Lisa S, Conor M",34.40459415501041,-119.84407714436045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:10:50Z,ccber_user,2020-03-24T16:10:50Z,ccber_user,2020
814,2020-03-24,2020-03-24T09:11:20Z,Belted Kingfisher,NA,NA,1,Yes,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40964991682102,-119.8488948164157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:11:20Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:11:20Z,clark@ccber.ucsb.edu_ucsb,2020
815,2020-03-24,2020-03-24T09:11:28Z,Anna's Hummingbird,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.409520550112234,-119.84886901680073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:11:28Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:11:28Z,clark@ccber.ucsb.edu_ucsb,2020
816,2020-03-24,2020-03-24T09:11:56Z,Lincoln's Sparrow,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.409337391311475,-119.84866458719155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:11:56Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:11:56Z,clark@ccber.ucsb.edu_ucsb,2020
817,2020-03-24,2020-03-24T09:12:19Z,Common Yellowthroat,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.409270731888014,-119.84882618063641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:12:19Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:12:19Z,clark@ccber.ucsb.edu_ucsb,2020
688,2020-03-24,2020-03-24T09:12:22Z,Surfbird,NA,NA,1,No,NA,NA,NA,NA,"EAST: Lisa S, Conor M",34.404608979918855,-119.84397061674416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:12:22Z,ccber_user,2020-03-24T16:12:22Z,ccber_user,2020
818,2020-03-24,2020-03-24T09:12:55Z,Bewick's Wren,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40939123137673,-119.84863972631604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:12:55Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:12:55Z,clark@ccber.ucsb.edu_ucsb,2020
819,2020-03-24,2020-03-24T09:13:22Z,House Finch,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40943188302652,-119.84879228360747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:13:22Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:13:22Z,clark@ccber.ucsb.edu_ucsb,2020
689,2020-03-24,2020-03-24T09:13:56Z,Common Yellowthroat,NA,NA,1,No,NA,NA,NA,NA,"EAST: Lisa S, Conor M",34.40538412433833,-119.8442555461826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:13:56Z,ccber_user,2020-03-24T16:13:56Z,ccber_user,2020
690,2020-03-24,2020-03-24T09:14:08Z,Northern Mockingbird,NA,NA,1,No,NA,NA,NA,NA,"EAST: Lisa S, Conor M",34.4059224199133,-119.8448596407533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:14:08Z,ccber_user,2020-03-24T16:14:08Z,ccber_user,2020
691,2020-03-24,2020-03-24T09:15:01Z,Song Sparrow,NA,NA,1,No,NA,NA,NA,NA,"EAST: Lisa S, Conor M",34.406195622755334,-119.84467995613693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:15:01Z,ccber_user,2020-03-24T16:15:01Z,ccber_user,2020
820,2020-03-24,2020-03-24T09:15:14Z,Song Sparrow,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40913476630245,-119.84867480013801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:15:14Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:15:14Z,clark@ccber.ucsb.edu_ucsb,2020
692,2020-03-24,2020-03-24T09:15:19Z,American Crow,NA,NA,1,No,NA,NA,NA,NA,"EAST: Lisa S, Conor M",34.40621891954578,-119.84453107385329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:15:19Z,ccber_user,2020-03-24T16:15:19Z,ccber_user,2020
821,2020-03-24,2020-03-24T09:15:29Z,Bewick's Wren,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.4089732002985,-119.84864116631545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:15:29Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:15:29Z,clark@ccber.ucsb.edu_ucsb,2020
822,2020-03-24,2020-03-24T09:16:04Z,Common Yellowthroat,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40872279568427,-119.84863322431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:16:04Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:16:04Z,clark@ccber.ucsb.edu_ucsb,2020
823,2020-03-24,2020-03-24T09:16:42Z,Song Sparrow,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40850916701316,-119.8483267496778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:16:42Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:16:42Z,clark@ccber.ucsb.edu_ucsb,2020
693,2020-03-24,2020-03-24T09:16:45Z,White-crowned Sparrow,NA,NA,1,No,NA,NA,NA,NA,"EAST: Lisa S, Conor M",34.40601560585824,-119.84453107385329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:16:45Z,ccber_user,2020-03-24T16:16:45Z,ccber_user,2020
824,2020-03-24,2020-03-24T09:17:01Z,Yellow-rumped Warbler,NA,NA,3,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.408505766678005,-119.84832719973375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:17:01Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:19:27Z,clark@ccber.ucsb.edu_ucsb,2020
825,2020-03-24,2020-03-24T09:17:18Z,Hooded Oriole,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40805348010445,-119.84862024455248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:17:18Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:17:18Z,clark@ccber.ucsb.edu_ucsb,2020
826,2020-03-24,2020-03-24T09:17:54Z,Bullock's Oriole,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40836102477563,-119.84803869949204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:17:54Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:17:54Z,clark@ccber.ucsb.edu_ucsb,2020
827,2020-03-24,2020-03-24T09:18:07Z,Hooded Oriole,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40836871630542,-119.84807599035612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:18:07Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:18:07Z,clark@ccber.ucsb.edu_ucsb,2020
694,2020-03-24,2020-03-24T09:18:36Z,European Starling,NA,NA,1,No,NA,NA,NA,NA,"EAST: Lisa S, Conor M",34.40625118062043,-119.84514049094204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:18:36Z,ccber_user,2020-03-24T16:18:36Z,ccber_user,2020
828,2020-03-24,2020-03-24T09:19:15Z,Ruddy Duck,NA,NA,1,Yes,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.409221033181836,-119.8478524643606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:19:15Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:19:15Z,clark@ccber.ucsb.edu_ucsb,2020
695,2020-03-24,2020-03-24T09:20:05Z,Northern Rough-winged Swallow,NA,NA,2,No,Vegetation - Tree,NA,NA,NA,"EAST: Lisa S, Conor M",34.40635071938698,-119.84452186073175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:20:05Z,ccber_user,2020-03-24T16:20:05Z,ccber_user,2020
829,2020-03-24,2020-03-24T09:20:37Z,Anna's Hummingbird,NA,NA,2,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.408228983525724,-119.84801751631933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:20:37Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:20:37Z,clark@ccber.ucsb.edu_ucsb,2020
696,2020-03-24,2020-03-24T09:20:43Z,Anna's Hummingbird,NA,NA,1,No,NA,NA,NA,NA,"EAST: Lisa S, Conor M",34.40605210273194,-119.84501984540276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:20:43Z,ccber_user,2020-03-24T16:20:43Z,ccber_user,2020
830,2020-03-24,2020-03-24T09:20:46Z,California Towhee,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40823468362689,-119.84801731689333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:20:46Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:20:46Z,clark@ccber.ucsb.edu_ucsb,2020
831,2020-03-24,2020-03-24T09:20:57Z,Yellow-rumped Warbler,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40823383354029,-119.848017350131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:20:57Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:20:57Z,clark@ccber.ucsb.edu_ucsb,2020
832,2020-03-24,2020-03-24T09:21:10Z,White-crowned Sparrow,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.408109766758834,-119.84809463578817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:21:10Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:21:10Z,clark@ccber.ucsb.edu_ucsb,2020
697,2020-03-24,2020-03-24T09:21:39Z,Great Blue Heron,NA,NA,2,No,Vegetation - Tree,NA,NA,NA,"EAST: Lisa S, Conor M",34.40642696205023,-119.84466047527167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:21:39Z,ccber_user,2020-03-24T16:21:39Z,ccber_user,2020
833,2020-03-24,2020-03-24T09:22:02Z,Song Sparrow,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.408120022656625,-119.84762849908891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:22:02Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:22:02Z,clark@ccber.ucsb.edu_ucsb,2020
834,2020-03-24,2020-03-24T09:22:46Z,House Finch,NA,NA,2,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.408081564886245,-119.8474202911656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:22:46Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:22:46Z,clark@ccber.ucsb.edu_ucsb,2020
835,2020-03-24,2020-03-24T09:22:57Z,Yellow-rumped Warbler,NA,NA,3,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.408094383650884,-119.84749487289378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:22:57Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:23:53Z,clark@ccber.ucsb.edu_ucsb,2020
836,2020-03-24,2020-03-24T09:23:07Z,Orange-crowned Warbler,NA,NA,2,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.408022368493384,-119.84730623656557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:23:07Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:26:41Z,clark@ccber.ucsb.edu_ucsb,2020
837,2020-03-24,2020-03-24T09:24:03Z,Northern Mockingbird,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40798693305248,-119.84738473315176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:24:03Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:24:03Z,clark@ccber.ucsb.edu_ucsb,2020
838,2020-03-24,2020-03-24T09:28:29Z,Tree Swallow,NA,NA,2,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40834797778132,-119.84684631441147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:28:29Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:28:29Z,clark@ccber.ucsb.edu_ucsb,2020
698,2020-03-24,2020-03-24T09:28:38Z,Lesser Scaup,NA,NA,5,Yes,NA,NA,NA,Changed 'Repeat Observation' from No to Yes following survey review by Mark H. and Lisa S.,"EAST: Lisa S, Conor M",34.40662074350569,-119.84576030513189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:28:38Z,ccber_user,2020-03-24T16:28:38Z,ccber_user,2020
699,2020-03-24,2020-03-24T09:28:47Z,Ruddy Duck,NA,NA,19,No,NA,NA,NA,NA,"EAST: Lisa S, Conor M",34.40651273366633,-119.84590918741549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:28:47Z,ccber_user,2020-03-24T16:28:47Z,ccber_user,2020
839,2020-03-24,2020-03-24T09:29:07Z,Orange-crowned Warbler,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40774365009839,-119.84657074990986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:29:07Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:29:07Z,clark@ccber.ucsb.edu_ucsb,2020
700,2020-03-24,2020-03-24T09:29:07Z,Song Sparrow,NA,NA,2,No,NA,NA,NA,NA,"EAST: Lisa S, Conor M",34.40638122016639,-119.84552289836859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:29:07Z,ccber_user,2020-03-24T16:29:07Z,ccber_user,2020
701,2020-03-24,2020-03-24T09:29:16Z,California Towhee,NA,NA,1,No,NA,NA,NA,NA,"EAST: Lisa S, Conor M",34.40637274875817,-119.84582579590936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:29:16Z,ccber_user,2020-03-24T16:29:16Z,ccber_user,2020
840,2020-03-24,2020-03-24T09:29:38Z,Double-crested Cormorant,NA,NA,17,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40871204404114,-119.84574606952957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:29:38Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:29:38Z,clark@ccber.ucsb.edu_ucsb,2020
841,2020-03-24,2020-03-24T09:29:49Z,Mallard,NA,NA,2,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40862487319248,-119.84570877866551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:29:49Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:29:49Z,clark@ccber.ucsb.edu_ucsb,2020
702,2020-03-24,2020-03-24T09:29:49Z,Mallard,NA,NA,2,Yes,NA,NA,NA,Changed 'Repeat Observation' from No to Yes following survey review by Mark H. and Lisa S.,"EAST: Lisa S, Conor M",34.40641087008845,-119.84565894552344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:29:49Z,ccber_user,2020-03-24T16:31:06Z,ccber_user,2020
703,2020-03-24,2020-03-24T09:30:38Z,Bewick's Wren,NA,NA,1,No,NA,NA,NA,NA,"EAST: Lisa S, Conor M",34.4064848625515,-119.84503806952492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:30:38Z,ccber_user,2020-03-24T16:30:38Z,ccber_user,2020
842,2020-03-24,2020-03-24T09:30:47Z,Yellow-rumped Warbler,NA,NA,2,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.407760983218914,-119.84657031692188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:30:47Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:30:47Z,clark@ccber.ucsb.edu_ucsb,2020
704,2020-03-24,2020-03-24T09:30:50Z,Black-necked Stilt,NA,NA,1,Yes,NA,NA,NA,NA,"EAST: Lisa S, Conor M",34.40641920956722,-119.84528706186043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:30:50Z,ccber_user,2020-03-24T16:30:50Z,ccber_user,2020
705,2020-03-24,2020-03-24T09:31:21Z,Northern Mockingbird,NA,NA,1,Yes,NA,NA,NA,NA,"EAST: Lisa S, Conor M",34.40709691765603,-119.84626249481676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:31:21Z,ccber_user,2020-03-24T16:31:21Z,ccber_user,2020
843,2020-03-24,2020-03-24T09:32:05Z,Anna's Hummingbird,NA,NA,2,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40759438367085,-119.8463067503192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:32:05Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:32:05Z,clark@ccber.ucsb.edu_ucsb,2020
844,2020-03-24,2020-03-24T09:32:15Z,Yellow-rumped Warbler,NA,NA,2,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40760061669834,-119.84629423319404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:32:15Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:32:15Z,clark@ccber.ucsb.edu_ucsb,2020
845,2020-03-24,2020-03-24T09:32:35Z,Northern Mockingbird,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40725064297559,-119.84661308481427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:32:35Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:32:35Z,clark@ccber.ucsb.edu_ucsb,2020
846,2020-03-24,2020-03-24T09:33:05Z,Mourning Dove,NA,NA,2,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40729422912727,-119.84643906048248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:33:05Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:33:05Z,clark@ccber.ucsb.edu_ucsb,2020
847,2020-03-24,2020-03-24T09:33:17Z,Black-necked Stilt,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40728397312823,-119.8461345172281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:33:17Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:33:17Z,clark@ccber.ucsb.edu_ucsb,2020
848,2020-03-24,2020-03-24T09:33:45Z,Tree Swallow,NA,NA,2,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40727399209373,-119.8463889515576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:33:45Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:33:45Z,clark@ccber.ucsb.edu_ucsb,2020
706,2020-03-24,2020-03-24T09:34:10Z,Eared Grebe,NA,NA,2,No,NA,NA,NA,NA,"EAST: Lisa S, Conor M",34.40654204409318,-119.8466269988197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:34:10Z,ccber_user,2020-03-24T16:34:10Z,ccber_user,2020
707,2020-03-24,2020-03-24T09:35:25Z,Belted Kingfisher,NA,NA,1,Yes,NA,NA,NA,hunting fish,"EAST: Lisa S, Conor M",34.40657804786994,-119.84491485660054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:35:25Z,ccber_user,2020-03-24T16:35:25Z,ccber_user,2020
708,2020-03-24,2020-03-24T09:36:21Z,Tree Swallow,NA,NA,2,No,Air,NA,NA,NA,"EAST: Lisa S, Conor M",34.40681100997082,-119.84679128271885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:36:21Z,ccber_user,2020-03-24T16:36:21Z,ccber_user,2020
709,2020-03-24,2020-03-24T09:36:35Z,Song Sparrow,NA,NA,1,No,NA,NA,NA,NA,"EAST: Lisa S, Conor M",34.406290020927734,-119.84598269925016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:36:35Z,ccber_user,2020-03-24T16:36:35Z,ccber_user,2020
710,2020-03-24,2020-03-24T09:38:59Z,Marbled Godwit,NA,NA,7,No,NA,NA,NA,NA,"EAST: Lisa S, Conor M",34.40627943128517,-119.84765890436634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:38:59Z,ccber_user,2020-03-24T16:38:59Z,ccber_user,2020
711,2020-03-24,2020-03-24T09:39:08Z,Semipalmated Plover,NA,NA,2,No,NA,NA,NA,NA,"EAST: Lisa S, Conor M",34.406328142295706,-119.84750232172412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:39:08Z,ccber_user,2020-03-24T16:39:08Z,ccber_user,2020
849,2020-03-24,2020-03-24T09:39:16Z,Downy Woodpecker,NA,NA,1,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40774440902934,-119.84636884366827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:39:16Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:39:16Z,clark@ccber.ucsb.edu_ucsb,2020
850,2020-03-24,2020-03-24T09:39:28Z,Eared Grebe,NA,NA,6,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40656170468603,-119.8459768548109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:39:28Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:39:44Z,clark@ccber.ucsb.edu_ucsb,2020
851,2020-03-24,2020-03-24T09:39:37Z,House Finch,NA,NA,2,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40753084975076,-119.84631444977951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:39:37Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:39:37Z,clark@ccber.ucsb.edu_ucsb,2020
852,2020-03-24,2020-03-24T09:39:53Z,Bufflehead,NA,NA,2,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.406504523157786,-119.84612830358131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:39:53Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:39:53Z,clark@ccber.ucsb.edu_ucsb,2020
853,2020-03-24,2020-03-24T09:40:33Z,Ruddy Duck,NA,NA,21,Yes,NA,NA,NA,Changed 'Repeat Observation' from No to Yes following survey review by Mark H. and Lisa S.,"WEST: Mark H, Chris B",34.4065971481422,-119.84611544868956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:40:33Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:40:40Z,clark@ccber.ucsb.edu_ucsb,2020
854,2020-03-24,2020-03-24T09:40:50Z,Lesser Scaup,NA,NA,11,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40648702005253,-119.84601790512444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:40:50Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:40:50Z,clark@ccber.ucsb.edu_ucsb,2020
855,2020-03-24,2020-03-24T09:41:15Z,Mallard,NA,NA,7,No,NA,NA,NA,NA,"WEST: Mark H, Chris B",34.40649010844374,-119.8461539522793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24T16:41:15Z,clark@ccber.ucsb.edu_ucsb,2020-03-24T16:41:15Z,clark@ccber.ucsb.edu_ucsb,2020
