objectid,global_id,date,time,common_name,scientific_name,e_bird_group,count,repeat_observation,substrate,sex,breeding_activity,observation_notes,observers,latitude,longitude,temp_start_f,cloud_cover_percent_start,cloud_height_start,wind_speed_start,wind_direction_start,rain_start,time_start,time_end,temp_end_f,cloud_cover_percent_end,cloud_height_end,wind_speed_end,wind_direction_end,rain_end,weather_note,creation_date,creator,edit_date,editor,source_file,starting_time,ending_time,starting_temp_f,starting_percent_cloud_cover,starting_cloud_height,starting_wind_speed,starting_wind_direction,starting_rain,ending_temp_f,ending_percent_cloud_cover,ending_cloud_height,ending_wind_speed,ending_wind_direction,ending_rain,year
1694,NA,2019-07-19,2019-07-19 08:04:55,Least Sandpiper,NA,NA,6,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40631728584179,-119.8476499436714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:04:55Z,ccber_user,2019-07-19T15:04:55Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1749,NA,2019-07-19,2019-07-19 08:05:09,Northern Mockingbird,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.41007197548461,-119.8495990192417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:05:09Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:05:09Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1695,NA,2019-07-19,2019-07-19 08:05:23,Black Phoebe,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40628949322442,-119.8474711528787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:05:23Z,ccber_user,2019-07-19T15:05:23Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1750,NA,2019-07-19,2019-07-19 08:07:20,California Towhee,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40961900887247,-119.8490274966849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:07:20Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:07:20Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1751,NA,2019-07-19,2019-07-19 08:08:22,House Finch,NA,NA,5,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40944274426412,-119.8493315404759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:08:22Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:08:22Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1752,NA,2019-07-19,2019-07-19 08:08:47,California Towhee,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40889175571799,-119.8486923720833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:08:47Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:08:47Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1696,NA,2019-07-19,2019-07-19 08:08:53,Western Sandpiper,NA,NA,32,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40632583730051,-119.8477743208123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:08:53Z,ccber_user,2019-07-19T15:08:53Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1697,NA,2019-07-19,2019-07-19 08:09:31,Semipalmated Plover,NA,NA,4,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40622108224181,-119.847802823458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:09:31Z,ccber_user,2019-07-19T15:09:31Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1753,NA,2019-07-19,2019-07-19 08:10:00,Northern Mockingbird,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40906393044015,-119.848404830344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:10:00Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:10:00Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1698,NA,2019-07-19,2019-07-19 08:10:45,House Finch,NA,NA,6,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40664437666131,-119.8474944731435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:10:45Z,ccber_user,2019-07-19T15:10:45Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1699,NA,2019-07-19,2019-07-19 08:13:22,House Finch,NA,NA,5,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40685657893136,-119.8472826710607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:13:22Z,ccber_user,2019-07-19T15:13:22Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1754,NA,2019-07-19,2019-07-19 08:13:22,California Towhee,NA,NA,2,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40819906669672,-119.8480825229049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:13:22Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:13:22Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1700,NA,2019-07-19,2019-07-19 08:13:40,Nuttall's Woodpecker,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40718153017021,-119.8467566625461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:13:40Z,ccber_user,2019-07-19T15:13:40Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1755,NA,2019-07-19,2019-07-19 08:15:30,Downy Woodpecker,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40779863403193,-119.8485775287624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:15:30Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:15:30Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1701,NA,2019-07-19,2019-07-19 08:15:49,Tree Swallow,NA,NA,3,No,NA,NA,NA,on box hear babies,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40696133319431,-119.8484564735913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:15:49Z,ccber_user,2019-07-19T15:15:49Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1756,NA,2019-07-19,2019-07-19 08:16:03,Anna's Hummingbird,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40785285010568,-119.8474916946543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:16:03Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:16:03Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1757,NA,2019-07-19,2019-07-19 08:17:14,Mourning Dove,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40866092054093,-119.8483522258992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:17:14Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:17:14Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1758,NA,2019-07-19,2019-07-19 08:17:48,House Finch,NA,NA,10,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40775119049172,-119.8467250400515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:17:48Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:17:48Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1702,NA,2019-07-19,2019-07-19 08:18:01,Heermann's Gull,NA,NA,13,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40696988458713,-119.8492856500396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:18:01Z,ccber_user,2019-07-19T15:18:01Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1759,NA,2019-07-19,2019-07-19 08:19:52,California Thrasher,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40796063290772,-119.8467445370864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:19:52Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:19:52Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1760,NA,2019-07-19,2019-07-19 08:20:02,California Towhee,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40765082775673,-119.8465818180525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:20:02Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:20:02Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1761,NA,2019-07-19,2019-07-19 08:21:56,Common Yellowthroat,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40751141543502,-119.8465161044928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:21:56Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:21:56Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1762,NA,2019-07-19,2019-07-19 08:23:12,Great Egret,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40700281537185,-119.8467069866092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:23:12Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:23:12Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1703,NA,2019-07-19,2019-07-19 08:23:28,Nuttall's Woodpecker,NA,NA,1,Yes,NA,NA,NA,Changed Repeat Observation to Yes after post-survey review.,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40726918130434,-119.849353020991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:23:28Z,ccber_user,2019-07-19T15:25:02Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1704,NA,2019-07-19,2019-07-19 08:23:43,House Finch,NA,NA,10,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40705539772654,-119.8489462063382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:23:43Z,ccber_user,2019-07-19T15:23:43Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1763,NA,2019-07-19,2019-07-19 08:23:46,Mallard,NA,NA,2,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40666202574077,-119.846447262101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:23:46Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:23:46Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1764,NA,2019-07-19,2019-07-19 08:23:56,Downy Woodpecker,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40713964711983,-119.8466913406519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:23:56Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:23:56Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1765,NA,2019-07-19,2019-07-19 08:24:34,Song Sparrow,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40752432396564,-119.8469354183045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:24:34Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:24:34Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1705,NA,2019-07-19,2019-07-19 08:24:38,California Towhee,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40723283837925,-119.8490032125278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:24:38Z,ccber_user,2019-07-19T15:24:38Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1766,NA,2019-07-19,2019-07-19 08:25:11,Northern Mockingbird,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40740814637729,-119.8469854859069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:25:11Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:25:11Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1767,NA,2019-07-19,2019-07-19 08:25:19,Song Sparrow,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40728279322136,-119.8472862912713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:25:19Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:25:19Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1706,NA,2019-07-19,2019-07-19 08:25:37,Hooded Oriole,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40734614278425,-119.8493011971823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:25:37Z,ccber_user,2019-07-19T15:25:37Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1707,NA,2019-07-19,2019-07-19 08:26:21,California Towhee,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40749151493418,-119.8490964944852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:26:21Z,ccber_user,2019-07-19T15:26:21Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1708,NA,2019-07-19,2019-07-19 08:27:23,Hooded Oriole,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40718794332748,-119.849242895622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:27:23Z,ccber_user,2019-07-19T15:27:23Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1709,NA,2019-07-19,2019-07-19 08:27:34,Lesser Goldfinch,NA,NA,2,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40709601715974,-119.8493517256204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:27:34Z,ccber_user,2019-07-19T15:27:34Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1710,NA,2019-07-19,2019-07-19 08:28:11,Bewick's Wren,NA,NA,NA,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.4076176467203,-119.8488684499638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:28:11Z,ccber_user,2019-07-19T15:30:44Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1768,NA,2019-07-19,2019-07-19 08:28:17,Hooded Oriole,NA,NA,4,No,NA,NA,Feeding/Begging,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40730602893498,-119.8476805708327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:28:17Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:29:36Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1769,NA,2019-07-19,2019-07-19 08:29:18,California Towhee,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40743769662176,-119.8474677850947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:29:18Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:29:18Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1770,NA,2019-07-19,2019-07-19 08:30:19,Northern Mockingbird,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40696174601506,-119.847452807484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:30:19Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:30:19Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1711,NA,2019-07-19,2019-07-19 08:36:38,Anna's Hummingbird,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40767729697973,-119.8495807007964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:36:38Z,ccber_user,2019-07-19T15:36:38Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1712,NA,2019-07-19,2019-07-19 08:36:48,House Wren,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40769039151188,-119.8497129660439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:36:48Z,ccber_user,2019-07-19T15:36:48Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1771,NA,2019-07-19,2019-07-19 08:42:31,Anna's Hummingbird,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40942038219348,-119.850531135435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:42:31Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:51:20Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,850,NA,NA,NA,NA,NA,NA,62,100,Low,NA,NA,NA,2019
1772,NA,2019-07-19,2019-07-19 08:47:13,American Crow,NA,NA,2,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.41150603514368,-119.8506050173755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:47:13Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:47:13Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1774,NA,2019-08-15,2019-08-15 07:09:48,Great Egret,NA,NA,1,No,NA,NA,NA,NA,"WEST: Lisa Stratton, Dan Fontaine, Connor",34.410736903065,-119.8481196592587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-15T14:09:48Z,clark@ccber.ucsb.edu_ucsb,2019-08-15T14:09:48Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1775,NA,2019-08-15,2019-08-15 07:10:31,Belted Kingfisher,NA,NA,1,No,Air,NA,NA,NA,"WEST: Lisa Stratton, Dan Fontaine, Connor",34.41050606927418,-119.8482018012083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-15T14:10:31Z,clark@ccber.ucsb.edu_ucsb,2019-08-15T14:10:31Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1776,NA,2019-08-15,2019-08-15 07:12:21,Pied-billed Grebe,NA,NA,1,No,NA,NA,NA,NA,"WEST: Lisa Stratton, Dan Fontaine, Connor",34.410959265275046,-119.8500140534793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-15T14:12:21Z,clark@ccber.ucsb.edu_ucsb,2019-08-15T14:12:21Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1847,NA,2019-08-15,2019-08-15 07:12:27,Double-crested Cormorant,NA,NA,1,No,Vegetation - Tree,NA,NA,NA,"EAST: Darwin Richardson, Adrian O'Loghlen, Chris Berry",34.41035723984901,-119.8488146759126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-15T14:12:27Z,ccber_user,2019-08-15T14:12:50Z,ccber_user,CL_BirdSurveyData_2019.xlsx,7:08,NA,58,100,Low,Light,NA,None,NA,NA,NA,NA,NA,NA,2019
1848,NA,2019-08-15,2019-08-15 07:13:08,Cliff Swallow,NA,NA,6,No,Air,NA,NA,NA,"EAST: Darwin Richardson, Adrian O'Loghlen, Chris Berry",34.41093708370083,-119.8480806499175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-15T14:13:08Z,ccber_user,2019-08-15T14:21:35Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1849,NA,2019-08-15,2019-08-15 07:13:21,Common Yellowthroat,NA,NA,1,No,NA,NA,NA,NA,"EAST: Darwin Richardson, Adrian O'Loghlen, Chris Berry",34.41094665001493,-119.8480689170216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-15T14:13:21Z,ccber_user,2019-08-15T14:13:21Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1850,NA,2019-08-15,2019-08-15 07:13:48,Double-crested Cormorant,NA,NA,1,No,Air,NA,NA,NA,"EAST: Darwin Richardson, Adrian O'Loghlen, Chris Berry",34.41093385021525,-119.8480445996268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-15T14:13:48Z,ccber_user,2019-08-15T14:13:48Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1851,NA,2019-08-15,2019-08-15 07:14:08,Western Bluebird,NA,NA,1,No,NA,NA,NA,NA,"EAST: Darwin Richardson, Adrian O'Loghlen, Chris Berry",34.41105458372351,-119.8476429574734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-15T14:14:08Z,ccber_user,2019-08-15T14:14:08Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
