date,year,common_name,scientific_name,count,repeat_observation,substrate,observer,objectid,time,e_bird_group,sex,breeding_activity,observation_notes,latitude,longitude,starting_time,ending_time,starting_temp_f,starting_percent_cloud_cover,starting_cloud_height,starting_wind_speed,starting_wind_direction,starting_rain,ending_temp_f,ending_percent_cloud_cover,ending_cloud_height,ending_wind_speed,ending_wind_direction,ending_rain,weather_note,creation_date,creator,edit_date,editor,source_file,water_level,global_id,speed_km_h,direction_of_travel,compass_reading,position_source_type,receiver_name,horizontal_accuracy_m,vertical_accuracy_m,altitude,pdop,hdop,vdop,fix_type,correction_age,station_id,number_of_satellites,fix_time,average_horizontal_accuracy_m,average_vertical_accuracy_m,averaged_positions,standard_deviation_m,x,y,year_from_file
NA,2023,American Coot,NA,3,No,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:40:50 PM,ccber_user,2/23/2023 3:40:50 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,4df858cb-3044-46e7-ae0d-410a344afc37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849780404369,34.4112925128896,2023
NA,2023,Ring-billed Gull,NA,1,No,NA,NA,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:41:03 PM,ccber_user,2/23/2023 3:41:03 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,011bc077-ed6d-4445-b58c-a58aba77304f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849824576328,34.4112462800855,2023
NA,2023,Western Gull,NA,1,No,NA,NA,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:41:10 PM,ccber_user,2/23/2023 3:41:10 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,490b6184-01d8-44e3-a712-49df28fe019d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849947335603,34.411262271808,2023
NA,2023,Dark-eyed Junco,NA,1,No,NA,NA,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:41:45 PM,ccber_user,2/23/2023 3:41:45 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,5e275b5f-14bf-4352-8d2b-092592c0bfb7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849953797185,34.4118006370192,2023
NA,2023,Acorn Woodpecker,NA,6,No,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:42:27 PM,ccber_user,2/23/2023 3:42:27 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,febc6953-0a0e-48e7-b5e2-b540950168ea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849856881542,34.4119121884491,2023
NA,2023,American Wigeon,NA,22,No,NA,NA,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:43:18 PM,ccber_user,2/23/2023 3:43:18 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,51954c7c-6291-48e0-baad-ff667b0f9adf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850005485348,34.4110380101865,2023
NA,2023,Mallard,NA,2,No,NA,NA,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:43:26 PM,ccber_user,2/23/2023 3:43:26 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,f7964baf-8aff-4efc-9333-45a35705227c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850173472103,34.4110966441633,2023
NA,2023,American Coot,NA,2,No,NA,NA,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:43:35 PM,ccber_user,2/23/2023 3:43:35 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,8b25000c-d7a0-42ea-b478-4ec3db0b8bb1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850089478726,34.4111712690979,2023
NA,2023,Cedar Waxwing,NA,7,No,NA,NA,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:43:44 PM,ccber_user,2/23/2023 3:43:44 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,7574df86-da58-4314-8a9b-5c3c075ee403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849915030389,34.4118322333914,2023
NA,2023,Black Phoebe,NA,1,No,NA,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:43:57 PM,ccber_user,2/23/2023 3:43:57 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,e7751f05-280e-49d8-8981-46bf837f1780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850289770695,34.4112725465882,2023
NA,2023,Northern Shoveler,NA,6,No,NA,NA,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:44:26 PM,ccber_user,2/23/2023 3:44:26 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,3241005e-13c6-43bc-97d5-4f692f299835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850570825699,34.4109074153729,2023
NA,2023,Mallard,NA,2,No,NA,NA,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:44:37 PM,ccber_user,2/23/2023 3:44:37 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,497ba3c6-10dc-4084-9601-1d305fba1d3c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850506215271,34.4107741553001,2023
NA,2023,Song Sparrow,NA,1,No,NA,NA,168,NA,NA,NA,NA,NA,34.4113527166667,-119.850302183333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:45:00 PM,ccber_user,2/23/2023 3:45:00 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,597c6af2-5530-4ad8-bef2-d1c4fcd46d42,NA,NA,NA,NA,Samsung SM-T713,3.29,3.29,-20.5,1,0.7,0.7,1,NA,NA,15,2/23/2023 3:44:53 PM,NA,NA,NA,NA,-119.850302183615,34.4113527163622,2023
NA,2023,American Robin,NA,18,No,Air,NA,169,NA,NA,NA,NA,NA,34.4110469333333,-119.850983033333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:48:04 PM,ccber_user,2/23/2023 3:48:04 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,6501b314-e3f6-48b2-bb1d-c129d0775d47,NA,NA,NA,NA,Samsung SM-T713,3.29,3.29,-28.2,1.1,0.7,0.7,1,NA,NA,14,2/23/2023 3:47:51 PM,NA,NA,NA,NA,-119.850983032939,34.411046933202,2023
NA,2023,Yellow-rumped Warbler,NA,12,No,NA,NA,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:48:23 PM,ccber_user,2/23/2023 3:48:23 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,8dead35a-aefd-42e3-be42-39ed3eecbf2b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.851246808849,34.4111173019657,2023
NA,2023,Selasphorus sp.,NA,1,No,NA,NA,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:48:39 PM,ccber_user,2/23/2023 3:48:39 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,20083a17-07db-49bf-80ec-ce3fa0c241ca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.851220964318,34.4111652749749,2023
NA,2023,Orange-crowned Warbler,NA,2,No,NA,NA,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:48:51 PM,ccber_user,2/23/2023 3:48:51 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,2bed8181-c387-4354-9f56-55fcec255b09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.851292036328,34.4108880952324,2023
NA,2023,Anna's Hummingbird,NA,1,No,NA,NA,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:49:07 PM,ccber_user,2/23/2023 3:49:07 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,d3136f45-fa8f-480a-b761-ff503f5e7000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850884990809,34.4108614432287,2023
NA,2023,American Crow,NA,1,No,NA,NA,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:51:08 PM,ccber_user,2/23/2023 3:51:08 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,a21ec843-6200-42e1-8315-5e097c8085bd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.851233886583,34.4110213551237,2023
NA,2023,Northern Mockingbird,NA,1,No,NA,NA,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:51:19 PM,ccber_user,2/23/2023 3:51:19 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,558da150-c613-4b18-8e5b-71ac0ef693c4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850891451492,34.4106802090815,2023
NA,2023,Black Phoebe,NA,1,No,NA,NA,176,NA,NA,NA,NA,NA,34.4107548,-119.850820033333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:52:05 PM,ccber_user,2/23/2023 3:52:05 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,decc1306-15a6-496b-a403-72a0acb6e119,NA,NA,NA,NA,Samsung SM-T713,3.76,3.29,-38.7,1.1,0.8,0.7,1,NA,NA,14,2/23/2023 3:51:56 PM,NA,NA,NA,NA,-119.85082003363,34.4107548002962,2023
NA,2023,American Wigeon,NA,15,No,NA,NA,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:53:34 PM,ccber_user,2/23/2023 3:53:34 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,49867011-76ec-4430-93be-a0f77729ec35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850398309639,34.4098184140023,2023
NA,2023,Greater Yellowlegs,NA,2,No,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:54:08 PM,ccber_user,2/23/2023 3:54:08 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,d0a0465c-0ffd-4956-b7df-10037f2c0717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.84968113514,34.4099356843658,2023
NA,2023,Selasphorus sp.,NA,1,No,NA,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:56:22 PM,ccber_user,2/23/2023 3:56:22 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,08445e77-fddc-4024-b4c1-6c6caee08089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850540452761,34.4099410145297,2023
NA,2023,Belted Kingfisher,NA,1,No,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:56:41 PM,ccber_user,2/23/2023 3:56:41 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,eb91a474-2ed8-4e80-82f5-c48b3fdc7d50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849933115272,34.4100316324532,2023
NA,2023,Red-winged Blackbird,NA,3,No,NA,NA,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:56:51 PM,ccber_user,2/23/2023 3:56:51 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,718a9297-c0d9-4f04-a423-7d6782835873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850857043322,34.4099250232957,2023
NA,2023,American Robin,NA,70,No,Air,NA,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:57:32 PM,ccber_user,2/23/2023 3:57:32 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,14714fc3-24d2-4cdd-8b4f-ead03c14262a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849926654589,34.410633970751,2023
NA,2023,Cedar Waxwing,NA,13,No,NA,NA,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:57:50 PM,ccber_user,2/23/2023 3:57:50 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,6415527c-20b1-4b29-af78-fc91d5c0d262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850598601608,34.4101595628181,2023
NA,2023,Northern Mockingbird,NA,1,No,NA,NA,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:58:06 PM,ccber_user,2/23/2023 3:58:06 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,b0bc2afd-8ab3-4c69-9572-332f6cbffae8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850598601608,34.4094985860481,2023
NA,2023,Pied-billed Grebe,NA,1,No,NA,NA,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:59:15 PM,ccber_user,2/23/2023 3:59:15 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,82d6f9ad-a8e4-4fb2-ab10-01db6b2f9370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849706978773,34.4096552314396,2023
NA,2023,Anna's Hummingbird,NA,1,No,NA,NA,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:59:25 PM,ccber_user,2/23/2023 3:59:25 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,a06f237f-e045-4793-bafe-3ae585e17096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.85055983571,34.4097618409409,2023
NA,2023,Ring-billed Gull,NA,1,No,NA,NA,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:59:33 PM,ccber_user,2/23/2023 3:59:33 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,59a23042-f0b5-461b-b42f-93600a75a405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850120484976,34.4100123721413,2023
NA,2023,Yellow-rumped Warbler,NA,4,No,NA,NA,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:02:56 PM,ccber_user,2/23/2023 4:02:56 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,17ab3789-c3df-4308-9667-a39da605f097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850734280453,34.4092204706639,2023
NA,2023,Selasphorus sp.,NA,1,No,NA,NA,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:03:48 PM,ccber_user,2/23/2023 4:03:48 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,46a767bb-8e0e-46ab-923a-12af96fed113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850617981862,34.4092417929823,2023
NA,2023,Bushtit,NA,4,No,NA,NA,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:05:38 PM,ccber_user,2/23/2023 4:05:38 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,e05b3127-d1c1-4262-92c5-d9e1fa8f220e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.8507924293,34.4090818776852,2023
NA,2023,Willet,NA,1,No,NA,NA,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:05:55 PM,ccber_user,2/23/2023 4:05:55 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,e6d8dc61-d168-414b-962f-b0d3b69a77a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849771586506,34.4089824162815,2023
NA,2023,White-crowned Sparrow,NA,1,No,NA,NA,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:06:21 PM,ccber_user,2/23/2023 4:06:21 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,7358609f-4ec8-4a27-8b26-21e773c2bb47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850766585668,34.4089125548802,2023
NA,2023,Song Sparrow,NA,1,No,NA,NA,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:06:32 PM,ccber_user,2/23/2023 4:06:32 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,345bf63e-b8a2-47d2-971b-770ea57262c0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850882884259,34.4089551989274,2023
NA,2023,American Crow,NA,2,No,NA,NA,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:06:49 PM,ccber_user,2/23/2023 4:06:49 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,51811a19-2619-4a85-91d2-cc528060b645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850753663402,34.4086833421054,2023
NA,2023,Selasphorus sp.,NA,2,No,NA,NA,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:06:58 PM,ccber_user,2/23/2023 4:06:58 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,55f35c7c-3f03-40b1-ad86-5336e45cc468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850689052974,34.4087526389536,2023
NA,2023,Double-crested Cormorant,NA,1,No,NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:07:09 PM,ccber_user,2/23/2023 4:07:09 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,19259b55-e193-4119-bd33-acc7b0830a08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850185092709,34.4086513591534,2023
NA,2023,California Towhee,NA,1,No,NA,NA,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:07:54 PM,ccber_user,2/23/2023 4:07:54 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,8cf16d36-4a55-4027-81ff-8cfeb329cbfc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850540449168,34.4084647899601,2023
NA,2023,Common Yellowthroat,NA,1,No,NA,NA,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:08:04 PM,ccber_user,2/23/2023 4:08:04 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,f5ba5620-790c-4cc6-86b9-dd1cc2b49cf0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850488761005,34.408390162611,2023
NA,2023,Mourning Dove,NA,1,No,NA,NA,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:09:10 PM,ccber_user,2/23/2023 4:09:10 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,103f107b-8895-4220-a80e-565a41b48cb7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849389682136,34.4088124344072,2023
NA,2023,American Crow,NA,1,No,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:09:28 PM,ccber_user,2/23/2023 4:09:28 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,1b94e0c0-7477-4510-b5ae-51d21ec0deff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850539746685,34.4082687189516,2023
NA,2023,Bewick's Wren,NA,1,No,NA,NA,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:10:37 PM,ccber_user,2/23/2023 4:10:37 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,587cd789-b7e0-48cd-ade7-3a99fe6bb6ea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850475136257,34.4082953717815,2023
NA,2023,Western Bluebird,NA,2,No,NA,NA,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:10:52 PM,ccber_user,2/23/2023 4:10:52 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,eaff7d0c-7132-4f42-a7ba-5cf86ec360d0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850656045277,34.4083699999563,2023
NA,2023,Cassin's Kingbird,NA,1,No,NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:11:31 PM,ccber_user,2/23/2023 4:11:31 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,b9fbea80-cfab-46f1-ad7e-6db06942c97a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850546207369,34.4081540024425,2023
NA,2023,Black-necked Stilt,NA,4,No,NA,NA,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:13:55 PM,ccber_user,2/23/2023 4:21:54 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,26710f6a-8f5c-4ce0-8ebf-e910f8841b6d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850074552319,34.4075409849128,2023
